"MBQ Detail 
 Location : URBANPETS SERVICES PRIVATE LIMITED ; 
"
"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN"
BRANDS,DEPARTMENT,CATEGORY,Branch Name,Item name,Item alias,Current stock,Min Qty,Max Qty
,,,,,,,,
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Adult Dog Prestige 12KG,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Mini Adult 2KG,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Weaning Puppy 2 kg,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Puppy Junior Large Breed 2 kg,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Adult Salmon and Rice 6 kg,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Puppy Junior 2 KG,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Adult Dog Large Breed  2KG,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Puppy Junior Large Breed 12KG,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Adult Dog Large Breed 12KG,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Dog Prestige Adult 2KG,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Puppy Junior Large Breed 6KG,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Adult Dog Chicken and Rice 12KG,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Adult Sensitive 2KG,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Adult Sensitive 12KG,,0,0,0
Arden Grange,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,Arden Grange Adult Dog Large Breed 14KG,,0,0,0
Areionvet,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,Feli-lax 50gm,,30,0,0
Areionvet,Medicine & Supplements ,Supplements ,URBANPETS SERVICES PRIVATE LIMITED,Gerisure Powder 250gm,,12,0,0
Areionvet,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,riovet spray 100 ml,,40,0,0
Areionvet,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,Envurol 5Ltre,,2,0,0
Areionvet,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,FELI D  KITTEN SUSPENSION 15 ML,,55,0,0
Arm and Hammer,Grooming,Dental Care ,URBANPETS SERVICES PRIVATE LIMITED,tartar control dental kit banana mint flavor,,0,0,0
Arm and Hammer,Grooming,Dental Care ,URBANPETS SERVICES PRIVATE LIMITED,Arm and Hammer Fresh Breath dental kit vanilla ginger flavor,,0,0,0
Arm and Hammer,Grooming,Dental Care ,URBANPETS SERVICES PRIVATE LIMITED,Arm and Hammer Fresh Breath dental kit  Chicken flavor  flavor,,0,0,0
Arm and Hammer,Grooming,Dental Care ,URBANPETS SERVICES PRIVATE LIMITED,Arm and Hammer Fresh Breath  Enzymatic toothpaste vanilla ginger,,0,0,0
Arm and Hammer,Grooming,Shampoo & Conditioner ,URBANPETS SERVICES PRIVATE LIMITED,Arm and Hammer Shampoo plus conditioner cucumber mint,,0,0,0
